feature_id,feature_name,cat1_id,cat2_id,impact_factor
53,f_53,4,9,0.6049410598639022
54,f_54,3,7,0.9024766022354376
55,f_55,6,11,0.9139292999062352
56,f_56,5,10,0.950068620701801
57,f_57,3,5,0.7508567312242701
58,f_58,12,10,0.6503818382161772
59,f_59,11,5,0.7686165858745959
60,f_60,3,1,0.8824448788238504
61,f_61,5,8,0.7100462180087235
62,f_62,9,4,0.7039224321601896
63,f_63,4,3,0.898952886323301
64,f_64,4,3,0.6140566766134391
65,f_65,2,5,0.6174780510080301
66,f_66,1,4,0.7219963903652689
67,f_67,6,8,0.8777492931702464
68,f_68,5,2,0.6761616113251878
69,f_69,4,5,0.7523029135202473
70,f_70,10,2,0.6233281671107939
71,f_71,8,5,0.909097156205774
72,f_72,10,5,0.9300369893772604
73,f_73,12,5,0.6139494924639552
74,f_74,7,4,0.7361954358157351
75,f_75,2,1,0.7732536964848111
76,f_76,11,2,0.7907494616064685
77,f_77,6,9,0.6565371369346721
78,f_78,7,4,0.6166647049865249
79,f_79,6,8,0.7391254172862447
80,f_80,2,12,0.9914617637406842
81,f_81,4,5,0.8211708091797385
82,f_82,2,6,0.999786168734995
83,f_83,10,1,0.9075237995712706
84,f_84,2,9,0.6184362924408103
85,f_85,10,2,0.8993609465777208
86,f_86,6,5,0.799357218285597
87,f_87,8,1,0.7347001507347034
88,f_88,9,12,0.6178904293078383
89,f_89,2,8,0.6931721546662817
90,f_90,2,3,0.8290800098825819
91,f_91,1,7,0.6935395323266147
92,f_92,1,8,0.8533604511053425
93,f_93,11,6,0.7376091488902936
94,f_94,8,5,0.8573717131462888
95,f_95,1,3,0.7995237865001317
96,f_96,3,8,0.6858038688161424
97,f_97,10,9,0.7041894386880073
98,f_98,2,8,0.7182887590017345
99,f_99,6,5,0.9742284579011823
100,f_100,4,2,0.9040022380529449
101,f_101,10,11,0.6208831353018809
102,f_102,4,9,0.7663662439022743
103,f_103,6,4,0.762844571084762
104,f_104,5,8,0.6328657198984392
105,f_105,9,7,0.8624278420828884
106,f_106,5,3,0.7831319046562483
107,f_107,9,11,0.6000210945819374
108,f_108,12,5,0.7427484937033735
109,f_109,7,10,0.854886948260053
110,f_110,9,6,0.6539608791002947
111,f_111,4,3,0.9243194182489027
112,f_112,5,3,0.8263605428875459
113,f_113,1,8,0.9308730892457011
114,f_114,12,7,0.6522165368234069
115,f_115,7,11,0.7158124809210501
116,f_116,6,5,0.7229979845923062
117,f_117,5,1,0.7805957167683445
118,f_118,8,2,0.6561202210571306
119,f_119,5,8,0.7983797869599828
120,f_120,8,11,0.8175392177066824
121,f_121,10,2,0.800166037436152
122,f_122,6,11,0.9802624910716807
123,f_123,12,5,0.8542113567315792
124,f_124,2,11,0.7036343826570306
125,f_125,9,10,0.6139386894670764
126,f_126,10,2,0.937240423691533
127,f_127,2,12,0.9384037914822396
128,f_128,1,8,0.9759628302898824
129,f_129,3,6,0.9063337037523076
130,f_130,8,10,0.8935268807792569
131,f_131,7,12,0.6632629879935598
132,f_132,10,7,0.697436159482306
133,f_133,10,11,0.8190111931202526
134,f_134,8,11,0.8952079068014063
135,f_135,3,10,0.8102028990062641
136,f_136,3,4,0.6953522612275143
137,f_137,4,1,0.7468579188967098
138,f_138,2,10,0.8844682807809683
139,f_139,2,7,0.8976865893029238
140,f_140,3,4,0.9889941929826481
141,f_141,1,3,0.9270315094888331
142,f_142,7,9,0.8166586139422376
143,f_143,1,11,0.8804257981070749
144,f_144,8,2,0.7270262980309734
145,f_145,9,12,0.7696727122906879
146,f_146,1,10,0.8539769646714054
147,f_147,9,2,0.9625844365509124
148,f_148,10,9,0.6459240282847927
149,f_149,4,5,0.8379586798962887
150,f_150,6,7,0.7003761829450804
151,f_151,2,12,0.801725017479122
152,f_152,3,2,0.6496727605825822
153,f_153,7,3,0.9763174793127316
154,f_154,3,6,0.6342166187953518
155,f_155,1,3,0.9407631746428383
156,f_156,10,8,0.7081560013384042
157,f_157,9,4,0.6320704243461587
158,f_158,5,4,0.9325494777269626
159,f_159,5,7,0.9692297154519809
160,f_160,5,9,0.9715408039758849
161,f_161,7,1,0.8821853988026669
162,f_162,12,2,0.7616709746988197
163,f_163,5,7,0.8197174030681659
164,f_164,11,10,0.68827403912058
165,f_165,7,6,0.691705058249416
166,f_166,3,4,0.9740682638903491
167,f_167,10,9,0.9317972117687576
168,f_168,2,12,0.7122567650030751
169,f_169,8,10,0.9875395253228365
170,f_170,3,10,0.7952943590785957
171,f_171,4,12,0.7510926329116924
172,f_172,1,12,0.9764456991403248
173,f_173,6,3,0.989092950555895
174,f_174,5,7,0.7276804426981894
175,f_175,6,10,0.9163762521172135
176,f_176,12,9,0.7371912283279644
177,f_177,11,10,0.8730359443838269
178,f_178,1,12,0.6669911123556147
179,f_179,5,10,0.7382642908465129
180,f_180,6,11,0.8669650666487452
181,f_181,2,3,0.9457488649897612
182,f_182,4,2,0.6363226151428285
183,f_183,10,11,0.8124051649322236
184,f_184,6,1,0.9060784502074165
185,f_185,5,11,0.7367048958274311
186,f_186,12,9,0.6685379902640742
187,f_187,1,7,0.8946416184550015
188,f_188,8,6,0.7157402352266016
189,f_189,10,4,0.991003503393473
190,f_190,3,5,0.7216057421822616
191,f_191,8,4,0.7151160362992127
192,f_192,7,5,0.9809998629838094
193,f_193,3,5,0.7092636277703371
194,f_194,2,1,0.6911911645047982
195,f_195,10,2,0.6668377785102704
196,f_196,10,11,0.7682178539740326
197,f_197,4,2,0.9091852041515661
198,f_198,3,4,0.7084208482630328
199,f_199,2,9,0.7073183747995956
200,f_200,6,1,0.6952698499248111
201,f_201,2,3,0.6743711008670827
202,f_202,7,8,0.7702221674423813
203,f_203,9,8,0.9480363039527313
204,f_204,9,10,0.9735369627423875
205,f_205,9,12,0.9604863519260707
206,f_206,8,9,0.7826592585907193
207,f_207,7,4,0.7833826091745615
208,f_208,10,6,0.9661377685371997
209,f_209,12,9,0.6202156156372391
210,f_210,7,8,0.9715904239075707
211,f_211,5,7,0.8929386178864838
212,f_212,7,8,0.8320207391077601
213,f_213,8,5,0.6105487675899508
214,f_214,11,8,0.6910539337046818
215,f_215,8,6,0.6176936223949403
216,f_216,7,5,0.8086874127145603
217,f_217,9,3,0.9706024659631409
218,f_218,7,1,0.9084693030819586
219,f_219,5,10,0.6145492503124717
220,f_220,11,12,0.6315121706278655
221,f_221,11,10,0.8680404151521997
222,f_222,10,4,0.6140263360632043
223,f_223,12,3,0.8137458105352726
224,f_224,4,5,0.6185574917327762
225,f_225,3,12,0.6665360175536347
226,f_226,2,9,0.7962361946564269
227,f_227,2,6,0.6794562617576811
228,f_228,4,6,0.8537895499867347
229,f_229,4,5,0.965291378100988
230,f_230,4,5,0.6806680592133427
231,f_231,1,8,0.8050703200120579
232,f_232,10,8,0.720892623954813
233,f_233,8,12,0.94127677100476
234,f_234,5,2,0.8492304002617663
235,f_235,5,6,0.9355745322283404
236,f_236,3,1,0.7015908963952763
237,f_237,5,2,0.8558068074730296
238,f_238,7,2,0.7225962204492715
239,f_239,11,10,0.9234582150725419
240,f_240,2,9,0.9964437173334382
241,f_241,12,6,0.9602587045815756
242,f_242,11,3,0.8823304029814214
243,f_243,5,9,0.772466140289833
244,f_244,5,6,0.7036711632031034
245,f_245,9,12,0.7840338720686464
246,f_246,10,9,0.9457761684195976
247,f_247,4,7,0.6235696860185604
248,f_248,8,10,0.6788263534359876
249,f_249,12,11,0.63437463943848
250,f_250,6,1,0.7697086017747055
251,f_251,2,6,0.9592594785788342
252,f_252,9,7,0.8342485863610251
253,f_253,11,12,0.7196281285557646
254,f_254,10,5,0.9532881531620452
255,f_255,11,7,0.887340115755193
256,f_256,3,1,0.6106636064415419
257,f_257,8,6,0.6520359383268585
258,f_258,11,12,0.8571241317815834
259,f_259,1,7,0.6230599672271777
260,f_260,11,8,0.6810268411824812
261,f_261,1,6,0.7377567617113278
262,f_262,5,3,0.8849532829150197
263,f_263,10,4,0.6404743663206866
264,f_264,6,8,0.6528226462114509
265,f_265,1,7,0.6459964861485592
266,f_266,9,6,0.6646621076656806
267,f_267,10,7,0.78818461214282
268,f_268,6,3,0.640724387746448
269,f_269,8,2,0.7478244678743724
270,f_270,8,3,0.9275638938281148
271,f_271,1,3,0.7761697893402331
272,f_272,4,2,0.8252929815417073
273,f_273,11,2,0.7424980499032806
274,f_274,9,8,0.6540149414893827
275,f_275,10,12,0.627988241371255
276,f_276,1,11,0.680639623985574
277,f_277,8,1,0.804959456208426
278,f_278,10,8,0.7027939524931006
279,f_279,2,7,0.8343930713228556
280,f_280,4,2,0.999660657560346
281,f_281,11,5,0.60682084876934
282,f_282,11,5,0.9128122107790557
283,f_283,4,1,0.6601710101642433
284,f_284,3,4,0.8438554792313911
285,f_285,2,1,0.7484834064118518
286,f_286,2,3,0.7588656529750426
287,f_287,1,12,0.7095482192486524
288,f_288,12,3,0.6936295164539458
289,f_289,9,8,0.9934751329305942
290,f_290,1,7,0.694336772446153
291,f_291,1,8,0.8126913186556094
292,f_292,10,11,0.6012589361864814
293,f_293,11,2,0.646278972343444
294,f_294,2,10,0.8271326994325181
295,f_295,6,9,0.6161425779514158
296,f_296,6,4,0.7487925191814462
297,f_297,7,4,0.844788035894788
298,f_298,6,9,0.6434982574700024
299,f_299,4,5,0.6607044307588813
300,f_300,4,3,0.7764580924696672
