feature_id,feature_name,cat1_id,cat2_id,impact_factor
148,f_148,8,10,0.9317855350375569
149,f_149,10,11,0.9272858707221681
150,f_150,6,11,0.8201183206259759
151,f_151,8,9,0.7382919265184701
152,f_152,5,2,0.6221136601499339
153,f_153,8,10,0.6278317644188554
154,f_154,1,5,0.6598914058005823
155,f_155,7,1,0.6525110548333323
156,f_156,9,2,0.7841008110009358
157,f_157,3,1,0.7789934760214474
158,f_158,6,2,0.7724635481165736
159,f_159,1,6,0.9199245400195681
160,f_160,3,5,0.6836060128664349
161,f_161,3,9,0.6797649977592611
162,f_162,4,2,0.834793837492527
163,f_163,6,2,0.9076460470174299
164,f_164,4,10,0.8066115020856961
165,f_165,7,5,0.691160850089076
166,f_166,4,10,0.7881245629236029
167,f_167,5,8,0.9656388198945902
168,f_168,11,3,0.9145607674577287
169,f_169,6,12,0.9308889471702604
170,f_170,2,6,0.831434780313873
171,f_171,11,7,0.6339973122749347
172,f_172,9,11,0.7214011767662245
173,f_173,12,9,0.7675402242685434
174,f_174,9,1,0.819953563695551
175,f_175,8,2,0.7673318328635551
176,f_176,9,11,0.6403197192770385
177,f_177,10,5,0.8674141044579042
178,f_178,10,9,0.8310502602454837
179,f_179,3,11,0.8722152366763821
180,f_180,3,6,0.9428408890825745
181,f_181,8,11,0.7585782239354766
182,f_182,6,10,0.7298892585397867
183,f_183,7,8,0.6247702362634499
184,f_184,4,3,0.7414775231876874
185,f_185,9,5,0.6225139602202516
186,f_186,4,5,0.9409797029192721
187,f_187,6,1,0.9646316502211831
188,f_188,4,7,0.698078072825818
189,f_189,10,2,0.7247891501441791
190,f_190,7,11,0.6084134925646636
191,f_191,5,4,0.7077567804226981
192,f_192,7,8,0.6800321594989824
193,f_193,10,2,0.6225324882901909
194,f_194,9,8,0.6120851466013514
195,f_195,11,7,0.65429136307633
196,f_196,1,3,0.721039460780368
197,f_197,10,3,0.9757667021360454
198,f_198,10,6,0.9251720483768404
199,f_199,6,10,0.7886978594747713
200,f_200,5,3,0.7130055398152257
201,f_201,1,10,0.7972839935060894
202,f_202,6,11,0.8337310169991142
203,f_203,12,2,0.9594665101570288
204,f_204,10,9,0.8667422141871355
205,f_205,6,5,0.7068751005595635
206,f_206,2,9,0.8005735553432669
207,f_207,12,1,0.7757580404252664
208,f_208,12,9,0.7719752088969486
209,f_209,11,8,0.7983386914876219
210,f_210,1,10,0.6257070427743531
211,f_211,6,5,0.6299402581248027
212,f_212,3,2,0.8877430214119266
213,f_213,4,6,0.9886849525575301
214,f_214,3,6,0.8140277153451209
215,f_215,7,10,0.9707685846014913
216,f_216,1,6,0.6478828514360588
217,f_217,7,11,0.7495837207398581
218,f_218,3,6,0.6244767908867116
219,f_219,4,3,0.693886414644822
220,f_220,1,7,0.6899741134019632
221,f_221,6,8,0.7978950401427799
222,f_222,9,11,0.9684006258155777
223,f_223,10,5,0.7199502689452106
224,f_224,7,6,0.8841264610963933
225,f_225,4,9,0.8853814357682821
226,f_226,11,7,0.714073552573448
227,f_227,6,11,0.9991287550864353
228,f_228,10,4,0.9719347659913424
229,f_229,9,10,0.966866221494453
230,f_230,10,11,0.8166375410767763
231,f_231,11,10,0.8072694314031992
232,f_232,2,6,0.9973425832394105
233,f_233,5,10,0.7363272315931072
234,f_234,7,10,0.6641367175756453
235,f_235,1,3,0.9209448087571985
236,f_236,2,10,0.7693595977935803
237,f_237,4,8,0.8716701927913029
238,f_238,7,11,0.6954419123528744
239,f_239,7,8,0.6934606942133504
240,f_240,12,7,0.7801214271515358
241,f_241,6,5,0.9143170221058713
242,f_242,6,8,0.7866964801288353
243,f_243,9,10,0.6578628513191841
244,f_244,5,3,0.7927043970501154
245,f_245,8,12,0.9640106513548339
246,f_246,5,1,0.9920623904995899
247,f_247,11,1,0.665657012038049
248,f_248,7,6,0.9467195906530826
249,f_249,4,10,0.9469325819218654
250,f_250,1,3,0.9776218225348896
251,f_251,1,4,0.7133014713434829
252,f_252,11,4,0.9788657751904428
253,f_253,3,12,0.784444579899385
254,f_254,11,6,0.7280193568362965
255,f_255,10,7,0.7130995201184496
256,f_256,8,12,0.68493034140952
257,f_257,9,5,0.948386759793136
258,f_258,3,4,0.7255772901121503
259,f_259,9,10,0.9034226795089728
260,f_260,8,7,0.7343630571670539
261,f_261,2,8,0.9461948976971308
262,f_262,12,9,0.8557234337401187
263,f_263,8,3,0.8864978446739533
264,f_264,7,1,0.890304674165944
265,f_265,2,6,0.9454097428660315
266,f_266,12,7,0.7978463426348317
267,f_267,4,5,0.6933374978556918
268,f_268,9,8,0.8021871782279704
269,f_269,7,6,0.6749512826174972
270,f_270,8,5,0.925008056719101
271,f_271,11,6,0.6244834991225755
272,f_272,8,4,0.9313229149835386
273,f_273,1,9,0.8058879537661875
274,f_274,4,5,0.8612761183919637
275,f_275,3,9,0.9557965987264321
276,f_276,7,4,0.8186061952964915
277,f_277,5,6,0.8245275560000135
278,f_278,1,9,0.6966568471004269
279,f_279,11,8,0.8161733591052834
280,f_280,6,5,0.7870938486845446
281,f_281,4,10,0.9902221523943355
282,f_282,7,1,0.6992284647422784
283,f_283,3,1,0.7521408978062013
284,f_284,11,10,0.920764086853443
285,f_285,5,11,0.9192125975717836
286,f_286,5,10,0.7461711657648651
287,f_287,6,9,0.780035266132902
288,f_288,12,7,0.6650312150358682
289,f_289,9,4,0.6126131096740695
290,f_290,5,11,0.9094581446264586
291,f_291,11,2,0.7340636290566684
292,f_292,11,3,0.9030420886149847
293,f_293,3,11,0.9336402187491748
294,f_294,12,11,0.8033630208698201
295,f_295,11,1,0.9555080063299816
296,f_296,9,11,0.628350548757579
297,f_297,8,11,0.9987232348459297
298,f_298,10,1,0.7366304863314574
299,f_299,8,2,0.896817839617851
300,f_300,7,3,0.7971491320795934
