feature_id,feature_name,cat1_id,cat2_id,impact_factor
99,f_99,6,2,0.8652150430777314
100,f_100,9,1,0.7646387732861177
101,f_101,7,2,0.9607461303738086
102,f_102,1,5,0.753478635402202
103,f_103,9,4,0.777204160516123
104,f_104,8,2,0.9575459892324588
105,f_105,3,7,0.6850591782395052
106,f_106,12,6,0.6352405078406981
107,f_107,6,12,0.6351839471224
108,f_108,4,9,0.7905228842295289
109,f_109,5,7,0.7087679806864966
110,f_110,3,6,0.9064304069605413
111,f_111,8,4,0.6315296174422228
112,f_112,6,8,0.9609280050302109
113,f_113,10,12,0.8441643180209008
114,f_114,8,1,0.6001272835172428
115,f_115,4,2,0.7453027557867051
116,f_116,5,6,0.6996353936688408
117,f_117,9,3,0.8643241678912474
118,f_118,2,8,0.6825040911483145
119,f_119,4,9,0.7873489274012897
120,f_120,3,8,0.7697682947896659
121,f_121,5,8,0.9345472220615512
122,f_122,5,10,0.7057958905617097
123,f_123,12,5,0.9968960982529609
124,f_124,2,9,0.9458835951785045
125,f_125,12,8,0.8646695935714608
126,f_126,5,2,0.9926808931521847
127,f_127,11,3,0.6191576210572672
128,f_128,3,6,0.6187869095036488
129,f_129,9,3,0.7076267997133138
130,f_130,12,3,0.7279367069533224
131,f_131,7,6,0.8187340178993087
132,f_132,3,10,0.7176282568122112
133,f_133,7,2,0.8083920582616767
134,f_134,10,1,0.8053017107902405
135,f_135,9,7,0.7930565950756722
136,f_136,2,5,0.7117092051498515
137,f_137,6,8,0.6290359987036174
138,f_138,11,12,0.9315535454676332
139,f_139,6,9,0.8829102355440461
140,f_140,2,4,0.7635103427119682
141,f_141,1,2,0.7857187171937704
142,f_142,11,1,0.6476405009825149
143,f_143,1,3,0.9656839411106926
144,f_144,2,4,0.778491894752531
145,f_145,10,7,0.953282722983034
146,f_146,12,4,0.7166295571973017
147,f_147,1,3,0.9978408639216081
148,f_148,7,4,0.9373140589149165
149,f_149,4,3,0.909445468548054
150,f_150,2,11,0.844597286562684
151,f_151,12,7,0.6851999238425913
152,f_152,11,3,0.6987378445054506
153,f_153,3,10,0.6162120737491475
154,f_154,11,6,0.6399484260477498
155,f_155,4,3,0.6785717362517913
156,f_156,5,6,0.8965153684530387
157,f_157,7,4,0.609685838378387
158,f_158,1,9,0.7659490963162005
159,f_159,6,2,0.6806094128645224
160,f_160,1,3,0.6173638283573071
161,f_161,6,12,0.6167357704241153
162,f_162,11,2,0.8831034374110365
163,f_163,2,12,0.9363078316379014
164,f_164,11,9,0.7998464248571062
165,f_165,3,1,0.7652807000561145
166,f_166,6,5,0.7839319717059258
167,f_167,8,1,0.9785547840654576
168,f_168,4,10,0.7359714699987427
169,f_169,7,9,0.9768899596440954
170,f_170,7,5,0.6447097984882688
171,f_171,9,1,0.87377016785872
172,f_172,4,5,0.6860101935645881
173,f_173,3,8,0.6770183644199095
174,f_174,12,6,0.9029442029774095
175,f_175,12,4,0.9656489944190857
176,f_176,8,1,0.7107221614038728
177,f_177,11,10,0.6939251641878643
178,f_178,10,11,0.7781405537690438
179,f_179,1,10,0.8018345646073083
180,f_180,9,12,0.7047414725381244
181,f_181,6,8,0.6957287405441067
182,f_182,4,6,0.8430199369545738
183,f_183,4,1,0.7719178458686998
184,f_184,11,4,0.88161351472517
185,f_185,2,4,0.8332457723204687
186,f_186,12,7,0.7714378515853205
187,f_187,3,8,0.9705084683735252
188,f_188,2,5,0.8083769539812128
189,f_189,9,1,0.7674754190333445
190,f_190,10,11,0.6948551685712239
191,f_191,12,9,0.900007449132107
192,f_192,3,10,0.6609294216989653
193,f_193,9,6,0.7022041134228891
194,f_194,9,12,0.6620216800464344
195,f_195,3,7,0.6917425730794301
196,f_196,9,11,0.7385995044238765
197,f_197,6,10,0.8808859088841168
198,f_198,7,12,0.9125984256173157
199,f_199,9,6,0.6725526179683786
200,f_200,7,2,0.9210748381371713
201,f_201,8,2,0.6627654610257946
202,f_202,10,11,0.7812684005713184
203,f_203,4,2,0.6179061369988612
204,f_204,4,3,0.9780274273977406
205,f_205,11,3,0.838827408514774
206,f_206,9,2,0.833277965488292
207,f_207,8,9,0.6963381729526098
208,f_208,4,12,0.7732912675570263
209,f_209,8,12,0.8971100599462472
210,f_210,9,6,0.9078103596423345
211,f_211,9,8,0.792429446416137
212,f_212,2,12,0.6568236502359389
213,f_213,5,4,0.9370568832814357
214,f_214,2,3,0.9484871818881356
215,f_215,11,7,0.6949348121263961
216,f_216,5,8,0.745455619899126
217,f_217,7,1,0.9733728041771962
218,f_218,8,5,0.7383029237086332
219,f_219,2,4,0.9409990327754273
220,f_220,7,1,0.9815750458370486
221,f_221,2,3,0.6648815678461191
222,f_222,3,9,0.9601487355859086
223,f_223,5,12,0.9627632677245764
224,f_224,12,3,0.6363080225461439
225,f_225,10,3,0.8457543652063244
226,f_226,8,5,0.9263158263033462
227,f_227,9,12,0.6689765682373038
228,f_228,3,4,0.8275002485450804
229,f_229,4,9,0.9099027076794595
230,f_230,6,7,0.8157852930454553
231,f_231,2,12,0.7714564726623224
232,f_232,1,6,0.7463895628880064
233,f_233,5,2,0.6734306265622862
234,f_234,6,11,0.7281269820568043
235,f_235,11,8,0.999920923323439
236,f_236,12,10,0.8932812136556989
237,f_237,3,12,0.8536660543829353
238,f_238,6,5,0.7631529213691195
239,f_239,9,11,0.6228071259307387
240,f_240,8,5,0.8660385963264341
241,f_241,4,5,0.7722877753650967
242,f_242,5,1,0.8674125568109274
243,f_243,11,2,0.605497522617378
244,f_244,6,9,0.8800295687630888
245,f_245,8,4,0.610209827892437
246,f_246,12,6,0.7584839043299512
247,f_247,1,12,0.6245700278300786
248,f_248,8,4,0.9127896790420195
249,f_249,5,10,0.9269538380021024
250,f_250,6,3,0.867532024268026
251,f_251,4,5,0.6185760226235746
252,f_252,8,12,0.9026508966337925
253,f_253,3,10,0.6007401191417812
254,f_254,6,2,0.8949931405798957
255,f_255,6,9,0.6098360968069036
256,f_256,4,1,0.7252324907258421
257,f_257,8,4,0.6858025167653393
258,f_258,10,9,0.8344219992657816
259,f_259,7,4,0.8143553644502219
260,f_260,2,12,0.8261606981840337
261,f_261,2,11,0.7357704993487314
262,f_262,10,4,0.8172271001883297
263,f_263,3,4,0.8207709234545918
264,f_264,8,1,0.7454357687686778
265,f_265,10,2,0.745309418913279
266,f_266,8,7,0.980252281113832
267,f_267,4,1,0.733469365189835
268,f_268,3,10,0.6266619284782435
269,f_269,3,7,0.9334616110451329
270,f_270,11,1,0.9331405558666898
271,f_271,10,6,0.731566831176612
272,f_272,8,5,0.9541237576896092
273,f_273,4,6,0.862349180322616
274,f_274,2,3,0.9924376809731534
275,f_275,7,1,0.7548255193757066
276,f_276,4,2,0.8337622894868753
277,f_277,3,4,0.6748931690810195
278,f_278,10,2,0.8740355520953711
279,f_279,10,5,0.9653830603704617
280,f_280,1,11,0.9511273008441242
281,f_281,8,5,0.6064713570763879
282,f_282,11,1,0.6809400415811225
283,f_283,5,4,0.8810349968466875
284,f_284,3,8,0.7364998439349396
285,f_285,2,1,0.8391091814853961
286,f_286,11,1,0.8340980763993875
287,f_287,3,11,0.7498522747260623
288,f_288,8,2,0.6630862350590008
289,f_289,11,6,0.7349128567115004
290,f_290,3,6,0.864836256097732
291,f_291,2,9,0.6299611927492402
292,f_292,5,10,0.931156339234267
293,f_293,12,11,0.8622253814320329
294,f_294,7,4,0.6437864680014141
295,f_295,7,4,0.9292921833849372
296,f_296,10,11,0.6735349888446321
297,f_297,9,8,0.6417107113876327
298,f_298,10,7,0.7685938095582503
299,f_299,2,12,0.9023858460738816
300,f_300,4,12,0.9138907078914411
