feature_id,feature_name,cat1_id,cat2_id,impact_factor
66,f_66,9,1,0.9804698222402861
67,f_67,4,5,0.706297092012227
68,f_68,11,6,0.8801168299921659
69,f_69,9,11,0.9312009093199365
70,f_70,7,2,0.7665375056486537
71,f_71,3,10,0.7630124103078723
72,f_72,2,7,0.9240316111094448
73,f_73,4,10,0.6868016475940102
74,f_74,1,7,0.898003035885728
75,f_75,9,6,0.6685177957303424
76,f_76,12,8,0.654667623759598
77,f_77,2,3,0.7066899909226132
78,f_78,3,6,0.9013543702790607
79,f_79,3,4,0.8698791365650707
80,f_80,3,6,0.6124423560075513
81,f_81,5,7,0.672964710660774
82,f_82,2,8,0.738889625752934
83,f_83,6,7,0.7605499182681382
84,f_84,1,11,0.8902883001667057
85,f_85,12,5,0.9932559072609431
86,f_86,1,3,0.9728316207485689
87,f_87,10,4,0.6304367406652798
88,f_88,6,1,0.7068304775203893
89,f_89,2,6,0.975946079017403
90,f_90,3,11,0.657219566757166
91,f_91,2,10,0.6796758833386304
92,f_92,3,4,0.8692692150735721
93,f_93,11,6,0.6825206950182855
94,f_94,8,12,0.9917507660493238
95,f_95,9,7,0.7296539135595256
96,f_96,6,1,0.7448287903451992
97,f_97,2,10,0.9893808980690695
98,f_98,2,5,0.7213196577757258
99,f_99,11,10,0.6753977398408262
100,f_100,2,1,0.8008147985841503
101,f_101,4,9,0.978736583250416
102,f_102,7,4,0.9362721627378472
103,f_103,12,10,0.8572628449677344
104,f_104,9,5,0.9804760023833711
105,f_105,8,11,0.9047720146680782
106,f_106,5,1,0.8917024964141314
107,f_107,3,7,0.8328537578661808
108,f_108,6,9,0.8126946531222067
109,f_109,3,1,0.7166271153233099
110,f_110,10,3,0.73644098955996
111,f_111,10,3,0.855865843803362
112,f_112,10,8,0.6002755461197613
113,f_113,1,8,0.8518869130108088
114,f_114,1,3,0.9543167412467671
115,f_115,12,5,0.9323714484103656
116,f_116,4,5,0.8060197502409894
117,f_117,8,9,0.90302814955287
118,f_118,5,12,0.6659077843648603
119,f_119,11,12,0.7384974543761101
120,f_120,10,2,0.9569875092806095
121,f_121,9,5,0.8183705581799814
122,f_122,7,6,0.7018970739974077
123,f_123,4,10,0.9993570017514863
124,f_124,11,9,0.7079833760263707
125,f_125,11,3,0.881821480974665
126,f_126,1,3,0.7675296915680473
127,f_127,12,10,0.8330504267961079
128,f_128,10,8,0.6273798130746325
129,f_129,8,5,0.6330819562374504
130,f_130,4,5,0.6469903044354293
131,f_131,8,2,0.784835978827059
132,f_132,8,9,0.6166333016070584
133,f_133,7,2,0.913617668567478
134,f_134,8,5,0.9425045792590457
135,f_135,11,7,0.9553489779516189
136,f_136,8,9,0.8555534369074844
137,f_137,4,12,0.9958051469884647
138,f_138,3,5,0.9600859298291375
139,f_139,1,6,0.9900945759565641
140,f_140,9,7,0.6217924362440767
141,f_141,6,7,0.7011999512059278
142,f_142,8,3,0.8852835077009376
143,f_143,4,8,0.7586317480965287
144,f_144,10,5,0.9684821201473306
145,f_145,10,3,0.6914489348648598
146,f_146,2,6,0.9233308193381242
147,f_147,9,3,0.6797947113641043
148,f_148,9,3,0.666711759756658
149,f_149,8,7,0.7783131130202159
150,f_150,7,12,0.6367942602438758
151,f_151,5,11,0.9087009687765784
152,f_152,3,5,0.90643854331199
153,f_153,9,3,0.9345979851033133
154,f_154,2,7,0.855552533906812
155,f_155,12,1,0.742882306752927
156,f_156,9,6,0.9127620531604401
157,f_157,7,1,0.8268712273255991
158,f_158,1,5,0.6169789028506243
159,f_159,2,11,0.7384470735585197
160,f_160,6,1,0.7273089945657127
161,f_161,8,1,0.7795920679888935
162,f_162,6,12,0.7433687113339696
163,f_163,3,1,0.917176419409726
164,f_164,5,12,0.6078023377470037
165,f_165,11,4,0.8059200762262538
166,f_166,7,8,0.8375370253976433
167,f_167,8,7,0.9064470306277896
168,f_168,9,6,0.651327110322203
169,f_169,12,3,0.9055735270772143
170,f_170,2,1,0.7149534150512377
171,f_171,9,10,0.7153025450847994
172,f_172,7,8,0.9217112939376968
173,f_173,11,4,0.9193799344424433
174,f_174,3,2,0.9799934219477898
175,f_175,1,8,0.631453793719035
176,f_176,2,1,0.7106592292344915
177,f_177,5,12,0.7671715631222795
178,f_178,3,8,0.8488143749289787
179,f_179,6,8,0.7461186200172146
180,f_180,1,7,0.8520126393274181
181,f_181,9,11,0.8039215580794662
182,f_182,4,11,0.917089974681305
183,f_183,1,7,0.9615825293360569
184,f_184,1,3,0.8917733300880611
185,f_185,5,12,0.8378489913719469
186,f_186,6,3,0.8996250597182223
187,f_187,4,11,0.8353134095037733
188,f_188,12,7,0.7032470676966328
189,f_189,3,12,0.9613700252814955
190,f_190,10,7,0.6829986615543082
191,f_191,4,1,0.6374013864319152
192,f_192,8,12,0.8772143798153205
193,f_193,3,10,0.9312866373639751
194,f_194,8,10,0.7836397795369325
195,f_195,5,8,0.7441892215338262
196,f_196,7,12,0.9132809886926812
197,f_197,11,8,0.6822946859089603
198,f_198,7,11,0.742176878973013
199,f_199,11,10,0.9728625678947744
200,f_200,10,1,0.8210683329246781
201,f_201,1,11,0.9561322366586504
202,f_202,12,1,0.9026057091972235
203,f_203,2,6,0.8890221414979325
204,f_204,12,5,0.7906257685077364
205,f_205,7,3,0.6973866472662092
206,f_206,7,10,0.7603116379373253
207,f_207,8,12,0.8294295014281943
208,f_208,1,7,0.6934544283765858
209,f_209,7,2,0.7030693362633368
210,f_210,6,4,0.6865656094445751
211,f_211,5,9,0.7444159207953269
212,f_212,9,8,0.7060754093412653
213,f_213,1,9,0.9992824302992558
214,f_214,4,11,0.7037288397045425
215,f_215,7,4,0.8380363676386046
216,f_216,6,5,0.845690864958261
217,f_217,4,2,0.9185055271897036
218,f_218,3,12,0.9752593753163661
219,f_219,12,7,0.6000488666373959
220,f_220,10,8,0.7012438559453468
221,f_221,1,2,0.7718670444903546
222,f_222,11,2,0.6680581467959584
223,f_223,5,1,0.8459983810980224
224,f_224,3,11,0.97010119985595
225,f_225,8,1,0.9966573555557087
226,f_226,8,6,0.6201814985085472
227,f_227,10,2,0.7149505228432228
228,f_228,12,4,0.8002936171005328
229,f_229,12,9,0.6566596904103172
230,f_230,3,11,0.8016808867073265
231,f_231,7,5,0.7057779379060667
232,f_232,6,12,0.675124846045394
233,f_233,5,2,0.9007602083200972
234,f_234,1,7,0.8366832538122221
235,f_235,2,4,0.8506238958363391
236,f_236,1,10,0.9194172565649662
237,f_237,5,10,0.7535482206600046
238,f_238,8,1,0.9554463287874966
239,f_239,2,10,0.7929117196595733
240,f_240,5,11,0.6596778163749543
241,f_241,5,6,0.9252793790957113
242,f_242,4,3,0.6720042641679558
243,f_243,3,7,0.9230647429747164
244,f_244,11,5,0.7854531804199467
245,f_245,9,11,0.7083517382137948
246,f_246,4,11,0.8419651568320516
247,f_247,8,4,0.6321105371104652
248,f_248,9,10,0.611442079580023
249,f_249,9,12,0.9800453696946904
250,f_250,12,6,0.9126848204824063
251,f_251,10,11,0.9052573056456212
252,f_252,4,12,0.8347239904660443
253,f_253,2,3,0.7951015181449091
254,f_254,11,12,0.9300169914185996
255,f_255,8,9,0.9468753780058013
256,f_256,5,10,0.8674094495590492
257,f_257,10,1,0.868777834270131
258,f_258,4,6,0.9961959809163337
259,f_259,11,3,0.7194651623071662
260,f_260,5,8,0.849141040656574
261,f_261,5,8,0.6695925695953872
262,f_262,8,2,0.60263939612845
263,f_263,1,9,0.8168141135640523
264,f_264,5,12,0.6297855901507614
265,f_265,4,2,0.9132156275938224
266,f_266,6,12,0.8238627973374072
267,f_267,9,7,0.7009957895333777
268,f_268,3,4,0.8852687561406059
269,f_269,6,3,0.9758088502924918
270,f_270,6,12,0.9669073656467841
271,f_271,5,4,0.8533817651456082
272,f_272,1,6,0.80545598773509
273,f_273,12,11,0.6656314064092572
274,f_274,10,9,0.9146196987286827
275,f_275,12,11,0.9630388850467015
276,f_276,1,5,0.7990863851791521
277,f_277,10,3,0.6372491326804826
278,f_278,12,11,0.7863179656660285
279,f_279,10,5,0.6478099646828211
280,f_280,6,3,0.8991944413851871
281,f_281,7,12,0.6348735869586322
282,f_282,3,9,0.6261526254168811
283,f_283,1,4,0.792040270760979
284,f_284,7,9,0.8200057385926822
285,f_285,7,1,0.6040167887345699
286,f_286,9,4,0.9540229120240704
287,f_287,10,8,0.6689856122527624
288,f_288,4,1,0.6405876647932766
289,f_289,10,2,0.8596343929601347
290,f_290,8,3,0.9032946106160773
291,f_291,11,7,0.8468006694432288
292,f_292,11,2,0.9281690447706997
293,f_293,11,6,0.8892241613707552
294,f_294,9,4,0.6068095706257495
295,f_295,6,2,0.7970162697929339
296,f_296,10,7,0.8539869469375903
297,f_297,5,2,0.7708682197714701
298,f_298,12,7,0.6784562448486169
299,f_299,9,6,0.6368202732629555
300,f_300,6,2,0.89425538218313
