feature_id,feature_name,cat1_id,cat2_id,impact_factor
128,f_128,7,9,0.9100814756264135
129,f_129,9,1,0.8596529634213352
130,f_130,2,8,0.8426787560061904
131,f_131,1,6,0.7661008999383069
132,f_132,7,9,0.708375278883843
133,f_133,11,6,0.6512813091815035
134,f_134,5,6,0.9221536366207427
135,f_135,8,12,0.9059363103459878
136,f_136,9,5,0.6887440185070928
137,f_137,4,6,0.9394486346241171
138,f_138,9,4,0.8770146136778068
139,f_139,7,10,0.7002390090725323
140,f_140,1,9,0.6035294338005062
141,f_141,12,2,0.7941141965806351
142,f_142,6,1,0.9361097247846116
143,f_143,4,10,0.7929224831320073
144,f_144,3,8,0.9755274366395668
145,f_145,1,10,0.6008730293039144
146,f_146,8,7,0.6558551145336698
147,f_147,1,8,0.8190618262242995
148,f_148,12,10,0.649356765920779
149,f_149,8,12,0.7830581392599609
150,f_150,5,11,0.7319491292656556
151,f_151,2,3,0.7927936008995199
152,f_152,1,8,0.6614259814406883
153,f_153,8,10,0.9302396301632123
154,f_154,5,10,0.897536385083435
155,f_155,10,8,0.7240087976069538
156,f_156,12,2,0.6561334665119294
157,f_157,5,6,0.7645075905315118
158,f_158,11,8,0.9491147469464191
159,f_159,7,12,0.8373616968778086
160,f_160,2,8,0.8215519826199916
161,f_161,9,5,0.8247064496387501
162,f_162,8,5,0.9318710126502734
163,f_163,10,11,0.9953000498923689
164,f_164,12,1,0.8232766688772114
165,f_165,9,5,0.6534176054395177
166,f_166,11,5,0.8927438522263416
167,f_167,12,4,0.7352940926838339
168,f_168,5,7,0.9644497702084127
169,f_169,8,12,0.9513331945066928
170,f_170,8,10,0.8048251543472167
171,f_171,1,2,0.9688848722619767
172,f_172,10,1,0.747181597942957
173,f_173,1,7,0.7222859797510126
174,f_174,11,1,0.9033695627830632
175,f_175,11,10,0.6045196904370844
176,f_176,5,9,0.7738844544529719
177,f_177,2,7,0.8568662608544433
178,f_178,3,10,0.9833542836761431
179,f_179,5,8,0.687759617778521
180,f_180,6,7,0.9537872146652187
181,f_181,1,7,0.8373291971330268
182,f_182,12,6,0.6301400769892297
183,f_183,2,1,0.7702106690972343
184,f_184,10,4,0.7607173497225819
185,f_185,12,4,0.9493874077214485
186,f_186,4,10,0.7061783566450038
187,f_187,7,5,0.9730962280907168
188,f_188,1,4,0.8812648962903649
189,f_189,11,9,0.8356842524467138
190,f_190,9,10,0.7401934877258823
191,f_191,9,2,0.8195863906936177
192,f_192,3,7,0.8433623961003787
193,f_193,12,11,0.6398034934674466
194,f_194,8,5,0.9489337313171837
195,f_195,6,7,0.9035025803075983
196,f_196,7,10,0.7908551924842385
197,f_197,9,7,0.8607374585078771
198,f_198,6,7,0.7015968675166245
199,f_199,1,12,0.6310410984948978
200,f_200,6,7,0.8452068568022204
201,f_201,9,12,0.9435268977831797
202,f_202,10,5,0.950885898121707
203,f_203,2,1,0.6241055714284175
204,f_204,11,5,0.6410427003606006
205,f_205,11,3,0.6173843392356536
206,f_206,8,4,0.8316671775424581
207,f_207,5,7,0.92629218334614
208,f_208,9,4,0.652133857293857
209,f_209,3,6,0.8196420336769167
210,f_210,2,8,0.7898227009451668
211,f_211,12,1,0.6165109620485336
212,f_212,7,9,0.880354651009738
213,f_213,10,8,0.815153846646273
214,f_214,3,2,0.9577918171220323
215,f_215,9,4,0.9292722045414149
216,f_216,4,6,0.7088684531411159
217,f_217,6,11,0.6564353818406199
218,f_218,4,12,0.9574196210693752
219,f_219,2,9,0.6214763411177444
220,f_220,4,5,0.8379778129011793
221,f_221,8,2,0.7868037554702898
222,f_222,1,7,0.8057433950613827
223,f_223,1,6,0.7408468214551778
224,f_224,1,9,0.9203719851260115
225,f_225,5,9,0.7089491574788825
226,f_226,2,10,0.85934822779376
227,f_227,4,11,0.9212551378250602
228,f_228,3,12,0.7283304661948516
229,f_229,9,3,0.8784954789221187
230,f_230,5,7,0.7927540014299704
231,f_231,3,6,0.8265344063220507
232,f_232,10,12,0.7421673803522287
233,f_233,7,10,0.6230621315659056
234,f_234,9,6,0.7399341552842834
235,f_235,7,8,0.7860094216853032
236,f_236,8,2,0.685655811244136
237,f_237,9,12,0.6749809574424502
238,f_238,11,1,0.9818406889243448
239,f_239,1,2,0.7105201936561967
240,f_240,12,3,0.7928967747903788
241,f_241,2,5,0.7217724795782565
242,f_242,11,4,0.7948118471707475
243,f_243,10,4,0.8695661802794254
244,f_244,9,4,0.869486251944547
245,f_245,5,8,0.9003301140033627
246,f_246,1,11,0.6291515736654787
247,f_247,6,1,0.8265970819481211
248,f_248,8,1,0.9717683981966134
249,f_249,5,2,0.8371196411014041
250,f_250,8,9,0.8297677559176837
251,f_251,4,11,0.7770833125004514
252,f_252,11,3,0.9913964101032198
253,f_253,10,11,0.9080409373273638
254,f_254,11,4,0.837242015779782
255,f_255,9,4,0.7966082259636401
256,f_256,10,1,0.6408222554372632
257,f_257,6,12,0.9158540327507327
258,f_258,8,11,0.7404554648617626
259,f_259,3,8,0.900316061672513
260,f_260,11,2,0.6809985682682129
261,f_261,1,6,0.9401030901908589
262,f_262,8,2,0.7731273946677
263,f_263,2,6,0.7591811035765312
264,f_264,9,3,0.9118827677690636
265,f_265,4,6,0.6124346958565086
266,f_266,12,3,0.8826242573253087
267,f_267,8,10,0.6455119518361461
268,f_268,1,11,0.6509027276326163
269,f_269,8,3,0.7902472104266495
270,f_270,1,11,0.6947982800767116
271,f_271,5,8,0.606688226649244
272,f_272,7,6,0.8415394188855745
273,f_273,10,4,0.7971163518292665
274,f_274,12,10,0.615120514015344
275,f_275,5,3,0.9657339305444467
276,f_276,5,4,0.8798311311112128
277,f_277,5,2,0.9515695057299058
278,f_278,3,10,0.6985157937938002
279,f_279,1,7,0.9578087985570766
280,f_280,12,4,0.6655611455336672
281,f_281,11,9,0.6904582599208597
282,f_282,1,11,0.729178679018789
283,f_283,1,6,0.8261806780381976
284,f_284,4,11,0.959352773269748
285,f_285,7,12,0.9252879472578786
286,f_286,11,4,0.8985652722138944
287,f_287,5,7,0.9652396137291006
288,f_288,4,6,0.9316650886941426
289,f_289,2,1,0.9571230115979806
290,f_290,6,1,0.9864413609756991
291,f_291,6,11,0.9936014248067129
292,f_292,7,10,0.6309970183292819
293,f_293,5,12,0.724379618975715
294,f_294,11,8,0.8696798117922501
295,f_295,8,9,0.6581063989306865
296,f_296,2,3,0.9791681949353278
297,f_297,8,12,0.8591221507968874
298,f_298,6,9,0.6478233950773004
299,f_299,11,5,0.8613367852481695
300,f_300,9,3,0.8490002459287925
